objid,objtype,u,g,r,i,z,redshift,redshift_err
1237651495757611270,GALAXY,18.85405,17.43509,16.71701,16.28782,15.9614,0.06340973,8.280939e-06
1237651495757611370,GALAXY,19.23467,18.01948,17.51462,17.2252,17.00212,0.09985256,9.044517e-06
1237651495757807672,STAR,17.64608,16.64934,16.27946,16.11691,16.02104,0.0002925727,1.12667e-05
1237651495757807696,STAR,18.18653,17.27713,16.95174,16.80517,16.76855,-8.266558e-05,1.81405e-05
1237651495757807715,GALAXY,17.22476,15.30741,14.47906,14.04499,13.71954,0.01625065,6.774305e-06
1237651495757873374,GALAXY,19.27462,17.63645,16.83719,16.37622,16.09514,0.1028968,1.048964e-05
1237651495758135517,GALAXY,19.53992,18.11287,17.55689,17.15569,16.90312,0.04572166,8.602958e-06
1237651495758200937,GALAXY,18.94451,16.87096,15.84587,15.36146,14.99032,0.06113768,1.31723e-05
1237651495758201060,GALAXY,19.3609,17.95292,17.32978,16.96037,16.74354,0.06109732,1.0489e-05
1237651495758266604,GALAXY,19.39468,18.36498,17.7306,17.3261,17.10811,0.1089621,8.854418e-06
1237651495758332121,GALAXY,19.53942,17.9409,17.09714,16.61785,16.32757,0.07635055,7.195336e-06
1237651495758397530,STAR,18.43419,17.4635,17.14796,17.03197,16.98347,-0.0001187537,8.451257e-06
1237651495758463168,GALAXY,19.26776,18.0652,17.23083,16.73248,16.44851,0.2024799,9.572276e-06
1237651495758528533,GALAXY,17.9858,16.17124,15.36127,14.96266,14.65678,0.02174878,9.21827e-06
1237651495758528538,GALAXY,18.85014,17.08411,16.30392,15.89406,15.63694,0.02302342,1.648105e-05
1237651495758528539,GALAXY,17.35894,16.36817,15.86242,15.632,15.45068,0.02195758,5.125353e-06
1237651495758528617,STAR,17.28441,16.4211,16.12878,16.01523,15.98889,-0.0006484973,1.17159e-05
1237651495758528712,GALAXY,18.38731,16.63699,15.83271,15.43986,15.14276,0.02261841,8.553834e-06
1237651495758528770,GALAXY,18.19999,16.29114,15.49652,15.0982,14.8024,0.02309312,1.244206e-05
1237651495758528824,GALAXY,19.21213,18.18397,17.76543,17.47004,17.32957,0.1235713,5.526117e-06
1237651495758594245,GALAXY,18.39656,17.17166,16.62496,16.35739,16.17757,0.02175053,1.731913e-05
1237651495758594287,GALAXY,19.54996,17.71771,16.85155,16.4366,16.09958,0.05825205,1.173888e-05
1237651495758659813,GALAXY,19.25772,17.69223,16.83709,16.38667,16.08128,0.1245333,1.836274e-05
1237651495758725192,QSO,19.265,18.85905,18.93094,18.77264,18.81031,0.5050367,0.0001361382
1237651495758790875,GALAXY,19.18063,17.68343,16.95622,16.52953,16.25382,0.07006029,9.168705e-06
1237651495758790915,GALAXY,18.31214,16.66083,15.95774,15.62203,15.34716,0.05020231,9.900972e-06
1237651495758791013,GALAXY,19.01655,17.6815,16.96937,16.54833,16.19876,0.04711397,9.654861e-06
1237651495758791054,GALAXY,19.37549,18.17325,17.65855,17.38576,17.16692,0.07001683,1.063929e-05
1237651495758856213,STAR,17.30115,16.12358,16.00977,16.01231,16.00992,4.347314e-05,5.429334e-06
1237651495758922633,STAR,19.37605,18.80619,18.03402,17.13241,26.18871,1.291146e-05,5.337001e-05
1237651495758987548,GALAXY,19.37247,18.34579,17.59165,17.18312,17.02211,0.2248162,1.207124e-05
1237651495759053083,GALAXY,18.179,16.30995,15.44456,15.01425,14.68899,0.04078527,1.04815e-05
1237651495759118582,STAR,19.48487,18.49286,18.17758,18.06249,18.02518,-7.886384e-06,1.933237e-05
1237651495759118605,GALAXY,18.12801,16.21572,15.31243,14.87606,14.54171,0.04051876,1.20386e-05
1237651495759183950,QSO,19.17136,19.01512,18.83724,18.6765,18.4347,2.055736,0.0004544749
1237651495759184064,GALAXY,19.37829,17.08383,16.13518,15.67841,15.35544,0.1246197,1.402574e-05
1237651495759184126,QSO,19.51929,19.34238,19.29948,19.13193,18.97722,2.108332,0.0003806693
1237651495759184206,GALAXY,19.49863,18.2677,17.79347,17.58986,17.40751,0.04080784,1.031184e-05
1237651495759249416,GALAXY,19.17814,17.87367,17.40059,17.05399,16.80106,0.1509154,7.028775e-06
1237651495759249664,GALAXY,19.30485,18.01245,17.29549,16.8639,16.62156,0.1241576,9.276087e-06
1237651495759314993,GALAXY,18.67785,16.82983,15.99237,15.51166,15.17648,0.07748982,1.287801e-05
1237651495759315255,GALAXY,17.75001,15.87161,15.00526,14.58073,14.24033,0.05509994,1.030157e-05
1237651495759315302,GALAXY,19.27982,17.64207,16.86385,16.4683,16.17092,0.05495185,1.643409e-05
1237651495759380727,GALAXY,18.88521,17.59941,17.15929,16.85463,16.6731,0.05533275,6.932904e-06
1237651495759446058,STAR,18.70787,17.76892,17.50897,17.37926,17.35287,-0.0001734813,9.924755e-06
1237651495759511646,GALAXY,18.32902,16.3085,15.37008,14.92093,14.5846,0.05415001,1.173417e-05
1237651495759511674,QSO,18.38531,18.22785,18.00364,17.91171,17.41192,0.274037,2.833519e-05
1237651495759511744,GALAXY,19.43369,18.23826,17.64707,17.25926,17.03554,0.05434512,9.494544e-06
1237651495759511904,GALAXY,17.92211,16.93923,16.71234,16.65199,16.53202,0.001753032,4.098149e-06
1237651495759642680,STAR,18.00698,16.98558,16.63058,16.49795,16.42689,-0.0008945959,1.222526e-05
1237651495759642941,GALAXY,19.46388,18.18892,17.48101,17.10202,16.83313,0.131222,1.056633e-05
1237651495759773711,GALAXY,17.70152,17.33494,17.37256,18.2305,17.92898,0.001964972,4.014612e-06
1237651495759773712,GALAXY,18.83658,17.72118,18.11189,22.02955,20.83601,0.001876005,4.858918e-06
1237651495759773716,GALAXY,15.77202,13.72661,13.04128,12.70232,12.85597,0.001853125,1.63e-05
1237651495759773876,GALAXY,19.24917,18.09766,17.66002,17.30208,17.29749,0.09399714,8.752752e-06
1237651495759839392,GALAXY,19.45434,18.19477,17.57931,17.23582,17.07818,0.1188213,1.009313e-05
1237651495759904898,GALAXY,18.84387,17.41666,16.68488,16.27054,15.99707,0.09478435,1.096045e-05
1237651495759904991,GALAXY,18.86624,17.59216,16.75071,16.25855,16.00061,0.1787255,2.322763e-05
1237651495759970310,QSO,19.25781,19.00973,18.91021,18.60279,18.6018,1.713496,0.0003190337
1237651495759970659,GALAXY,17.97562,16.86339,16.4418,16.24612,16.11861,0.0113962,2.7187e-05
1237651495760035961,QSO,19.12767,19.01765,18.9125,18.67954,18.64723,1.910212,0.0003927803
1237651495760036010,QSO,19.28617,18.74948,18.71641,18.86431,18.79387,0.6849574,5.218103e-05
1237651495760036074,GALAXY,19.3951,18.16697,17.62512,17.30315,17.12609,0.1189079,1.491181e-05
1237651495760101413,QSO,18.64358,18.47832,18.27994,18.34178,18.31147,1.02732,0.0002705789
1237651495760101437,GALAXY,19.54313,17.52529,16.55295,16.07609,15.75509,0.09596701,1.83242e-05
1237651495760166958,GALAXY,19.48452,18.20625,17.40007,16.90738,16.67477,0.1874475,9.818606e-06
1237651495760232604,GALAXY,19.38846,17.50825,16.61165,16.17675,15.84237,0.09491483,2.765565e-05
1237651495760298004,GALAXY,14.69057,13.4749,13.02173,12.73362,12.74904,0.001766105,3.532257e-05
1237651495760298046,GALAXY,15.88975,14.23909,14.0118,13.702,14.61622,0.001619856,4.702013e-05
1237651495760298240,GALAXY,19.33712,18.05617,17.21223,16.76334,16.4392,0.1613748,1.262275e-05
1237651495760363644,GALAXY,19.03889,17.98686,17.35686,16.99029,16.95177,0.1389029,4.898237e-06
1237651495760363806,GALAXY,19.11123,17.45689,16.6979,16.27899,15.99361,0.09624185,8.952071e-06
1237651495760363820,GALAXY,19.24806,17.89028,17.28999,16.90987,16.66634,0.09686866,6.763391e-06
1237651495760363828,GALAXY,19.35111,17.47851,16.44956,15.96047,15.57848,0.09577727,2.200968e-05
1237651495760560257,QSO,18.19403,17.9487,17.78461,17.65277,17.47251,2.122856,0.0002744681
1237651495760560414,GALAXY,19.36048,17.98461,17.35524,16.96263,16.73026,0.1137848,1.665035e-05
1237651495760625727,GALAXY,19.56995,17.62583,16.59064,16.11998,15.80053,0.1147857,2.110667e-05
1237651495760625741,STAR,16.74187,15.78903,15.4733,15.3363,15.30424,-0.0007021364,9.210745e-06
1237651495760625796,GALAXY,19.50268,17.95995,17.18816,16.77191,16.49529,0.09659582,1.273172e-05
1237651495760625850,GALAXY,19.2184,17.19493,16.22814,15.76697,15.42274,0.0726637,1.605438e-05
1237651495760691226,STAR,18.36529,17.08963,16.73039,16.57815,16.53073,-0.0002980398,9.177761e-06
1237651495760691313,GALAXY,19.43233,17.30965,16.21733,15.7501,15.32476,0.1146182,2.321563e-05
1237651495760691506,GALAXY,19.30915,17.57428,16.63781,16.15773,15.80505,0.072239,1.883365e-05
1237651226248151347,GALAXY,17.77977,16.72419,16.30282,16.01787,15.83849,0.02974337,5.521444e-06
1237651226248216600,STAR,16.2175,15.71421,15.36048,15.21756,15.12911,-0.0001567642,9.116467e-06
1237651226248216680,QSO,18.74414,18.79983,18.80912,18.53557,18.33655,2.089596,0.0001801251
1237651226248216723,STAR,19.1794,17.91265,17.96037,18.04998,18.07495,-0.0008927109,1.632016e-05
1237651226248282325,STAR,17.3096,16.14504,16.11055,16.16226,16.22244,-0.0005401989,6.413364e-06
1237651226248282511,GALAXY,19.22568,17.78989,16.93816,16.52612,16.23592,0.105964,2.065084e-05
1237651226248348045,GALAXY,19.34485,17.46886,16.44536,15.9665,15.60385,0.09955221,2.160691e-05
1237651226248413500,GALAXY,19.03615,17.74789,17.00527,16.58662,16.31789,0.09942314,8.760844e-06
1237651226248478759,QSO,19.34525,18.95166,18.77688,18.86199,18.68102,0.8065158,0.000139144
1237651226248478781,STAR,17.15106,16.05474,15.6847,15.55059,15.52302,3.619941e-05,8.963561e-06
1237651226248479042,GALAXY,19.15709,18.12011,17.6184,17.31358,17.15132,0.1020318,8.476071e-06
1237651226248544357,GALAXY,18.05823,16.8992,16.27105,15.85244,15.65626,0.08463571,9.946702e-06
1237651226248544493,GALAXY,19.33582,18.89641,18.08792,17.66637,17.36483,0.3491717,6.77485e-05
1237651226248544573,GALAXY,18.83026,17.91434,17.66189,17.44001,17.35814,0.05220926,6.762309e-06
1237651226248544652,GALAXY,19.48631,17.77727,16.82381,16.32187,15.96097,0.08494572,1.335006e-05
1237651226781024422,QSO,19.17685,18.84189,18.58445,18.60546,18.64588,1.02739,0.0003210313
1237651226781024509,GALAXY,19.13209,18.02607,17.45823,17.12191,16.93967,0.1430817,9.887079e-06
1237651226781024656,QSO,19.48655,18.06248,17.45005,17.11507,16.90845,6.519422,0.0007996482
1237651226781090053,STAR,19.22484,18.97727,18.9283,19.04611,19.07418,0.0009250864,0.0001209607
1237651226781155372,STAR,18.74503,17.42564,16.95621,16.79391,16.73372,-0.000286167,9.759762e-06
1237651226781155374,QSO,18.95927,18.97018,18.52306,18.51347,18.59957,1.405076,0.0002224484
1237651226781155470,STAR,17.55198,16.3866,15.97322,15.83849,15.80302,-0.0002602074,8.328208e-06
1237651226781155596,GALAXY,19.04516,17.62516,16.89521,16.50542,16.21261,0.1052682,1.394133e-05
1237651226781352122,GALAXY,17.05144,16.11313,15.67828,15.49034,15.35384,0.01282004,4.779713e-06
1237651226781417565,STAR,18.94178,17.85233,17.48785,17.3618,17.33577,-8.532723e-05,1.24621e-05
1237651226781483043,STAR,16.6624,15.53368,15.40972,15.39939,15.43239,-0.0001351267,6.439066e-06
1237651226781483067,QSO,19.18072,18.95562,18.96198,18.75385,18.72697,1.709879,0.0004800318
1237651226781483185,GALAXY,18.75443,16.42149,15.15081,14.645,14.32595,0.1727599,3.236214e-05
1237651226781548776,GALAXY,18.19455,16.69561,16.1785,15.84689,15.65883,0.0670834,8.190726e-06
1237651226781548859,GALAXY,19.20537,17.47487,16.71621,16.35372,16.08154,0.071687,1.832675e-05
1237651226781614376,QSO,19.37045,19.28075,19.14602,18.8525,18.85548,1.848188,0.0005298831
1237651226781614408,QSO,19.27962,19.27091,19.27555,18.99847,18.89375,1.781406,0.0004804396
1237651226781679877,STAR,18.3898,18.35262,18.5175,18.69687,18.95029,-9.023162e-05,1.695438e-05
1237651226781745282,STAR,18.25466,17.00938,16.4332,16.10681,15.94819,-0.0003315108,1.002528e-05
1237651226781745351,QSO,19.56402,19.13274,19.03786,18.82756,18.80031,1.689929,0.0004036685
1237651226781810730,STAR,19.22116,17.94509,17.44904,17.26523,17.16001,-0.0006472546,1.383524e-05
1237651226781876411,STAR,16.65315,15.5971,15.458,15.45872,15.49659,-0.0003299033,6.334792e-06
1237651226781876554,STAR,19.55198,18.46552,18.06808,17.93882,17.88925,-0.0005492094,1.420189e-05
1237651226781941825,STAR,12.43108,13.60526,13.54213,13.3023,12.38662,-0.0004755792,3.623328e-05
1237651226781941828,STAR,13.18856,14.10161,14.5359,13.75765,13.17276,-0.0001611687,5.717836e-05
1237651226781941934,GALAXY,19.13444,17.62419,16.83603,16.42163,16.1643,0.09535095,1.285906e-05
